73,0.01529,347,500,69.4
92,0.014673,347,500,69.4
93,0.014924,347,500,69.4
95,0.014006,347,500,69.4
98,0.013763,347,500,69.4
148,0.015508,347,500,69.4
529,0.014839,347,500,69.4
530,0.014017,347,500,69.4
547,0.013818,347,500,69.4
548,0.014029,347,500,69.4
560,0.01388,347,500,69.4
605,0.01392,347,500,69.4
606,0.015275,347,500,69.4
607,0.014225,347,500,69.4
608,0.013777,347,500,69.4
609,0.013879,347,500,69.4
610,0.014039,347,500,69.4
611,0.014354,347,500,69.4
612,0.013787,347,500,69.4
613,0.014052,347,500,69.4
614,0.013993,347,500,69.4
615,0.013909,347,500,69.4
616,0.013952,347,500,69.4
617,0.013845,347,500,69.4
618,0.014243,347,500,69.4
619,0.014179,347,500,69.4
620,0.013872,347,500,69.4
621,0.014147,347,500,69.4
622,0.013675,347,500,69.4
623,0.014139,347,500,69.4
624,0.01379,347,500,69.4
631,0.014019,347,500,69.4
632,0.014427,347,500,69.4
633,0.013499,347,500,69.4
634,0.014095,347,500,69.4
635,0.013965,347,500,69.4
636,0.014308,347,500,69.4
637,0.014139,347,500,69.4
638,0.013821,347,500,69.4
639,0.014287,347,500,69.4
640,0.014217,347,500,69.4
641,0.013894,347,500,69.4
642,0.014279,347,500,69.4
643,0.014105,347,500,69.4
745,0.014586,347,500,69.4
746,0.014798,347,500,69.4
749,0.0146,347,500,69.4
750,0.014608,347,500,69.4
751,0.014693,347,500,69.4
752,0.014428,347,500,69.4
753,0.014419,347,500,69.4
754,0.014391,347,500,69.4
755,0.014757,347,500,69.4
756,0.0146,347,500,69.4
757,0.014682,347,500,69.4
758,0.014401,347,500,69.4
759,0.014234,347,500,69.4
760,0.014651,347,500,69.4
761,0.014708,347,500,69.4
762,0.014479,347,500,69.4
766,0.014277,347,500,69.4
40,0.015374,346,500,69.2
71,0.014473,346,500,69.2
90,0.01432,346,500,69.2
99,0.015522,346,500,69.2
162,0.015067,346,500,69.2
521,0.014281,346,500,69.2
527,0.014543,346,500,69.2
528,0.013892,346,500,69.2
531,0.014287,346,500,69.2
532,0.014167,346,500,69.2
533,0.014416,346,500,69.2
534,0.014322,346,500,69.2
535,0.013634,346,500,69.2
536,0.014167,346,500,69.2
543,0.014283,346,500,69.2
544,0.014394,346,500,69.2
545,0.014094,346,500,69.2
549,0.013924,346,500,69.2
550,0.013595,346,500,69.2
551,0.014188,346,500,69.2
552,0.014791,346,500,69.2
559,0.013142,346,500,69.2
562,0.014028,346,500,69.2
593,0.014357,346,500,69.2
594,0.014871,346,500,69.2
595,0.014054,346,500,69.2
596,0.014758,346,500,69.2
597,0.015222,346,500,69.2
598,0.014411,346,500,69.2
599,0.014244,346,500,69.2
600,0.014111,346,500,69.2
601,0.014268,346,500,69.2
602,0.013719,346,500,69.2
603,0.013962,346,500,69.2
604,0.014177,346,500,69.2
629,0.013796,346,500,69.2
630,0.013636,346,500,69.2
644,0.013699,346,500,69.2
645,0.013609,346,500,69.2
647,0.013748,346,500,69.2
648,0.014086,346,500,69.2
649,0.014146,346,500,69.2
650,0.014078,346,500,69.2
651,0.0135,346,500,69.2
652,0.013241,346,500,69.2
665,0.013791,346,500,69.2
667,0.013671,346,500,69.2
669,0.013723,346,500,69.2
670,0.013808,346,500,69.2
763,0.014704,346,500,69.2
764,0.014758,346,500,69.2
765,0.014456,346,500,69.2
767,0.014379,346,500,69.2
769,0.01478,346,500,69.2
770,0.014913,346,500,69.2
771,0.014668,346,500,69.2
772,0.014756,346,500,69.2
1,0.018275,345,500,69
12,0.014085,345,500,69
39,0.014597,345,500,69
42,0.014582,345,500,69
43,0.015696,345,500,69
47,0.01433,345,500,69
105,0.014607,345,500,69
147,0.014753,345,500,69
152,0.014125,345,500,69
159,0.014764,345,500,69
180,0.015515,345,500,69
519,0.014324,345,500,69
522,0.014478,345,500,69
523,0.013836,345,500,69
525,0.013817,345,500,69
526,0.014406,345,500,69
537,0.014323,345,500,69
538,0.015242,345,500,69
539,0.013726,345,500,69
540,0.013772,345,500,69
541,0.014257,345,500,69
542,0.014267,345,500,69
546,0.013587,345,500,69
553,0.013641,345,500,69
554,0.013832,345,500,69
555,0.014444,345,500,69
556,0.01402,345,500,69
557,0.013746,345,500,69
558,0.013792,345,500,69
561,0.014364,345,500,69
564,0.013799,345,500,69
566,0.015219,345,500,69
568,0.013948,345,500,69
571,0.014238,345,500,69
572,0.014065,345,500,69
573,0.013868,345,500,69
574,0.013805,345,500,69
575,0.014284,345,500,69
576,0.015031,345,500,69
577,0.014336,345,500,69
578,0.013883,345,500,69
579,0.013903,345,500,69
580,0.014133,345,500,69
581,0.014015,345,500,69
582,0.01424,345,500,69
583,0.014015,345,500,69
584,0.014925,345,500,69
585,0.014003,345,500,69
586,0.013695,345,500,69
587,0.013767,345,500,69
588,0.014115,345,500,69
589,0.014239,345,500,69
590,0.014103,345,500,69
591,0.014066,345,500,69
592,0.014029,345,500,69
653,0.015239,345,500,69
655,0.014121,345,500,69
656,0.013965,345,500,69
657,0.013698,345,500,69
658,0.013895,345,500,69
659,0.014478,345,500,69
666,0.013692,345,500,69
668,0.014142,345,500,69
768,0.014757,345,500,69
773,0.014795,345,500,69
774,0.01477,345,500,69
776,0.014548,345,500,69
778,0.014595,345,500,69
780,0.014332,345,500,69
781,0.014791,345,500,69
782,0.014955,345,500,69
7,0.014481,344,500,68.8
41,0.015304,344,500,68.8
79,0.0143,344,500,68.8
113,0.014863,344,500,68.8
146,0.014203,344,500,68.8
150,0.014947,344,500,68.8
164,0.014771,344,500,68.8
178,0.015822,344,500,68.8
192,0.016824,344,500,68.8
263,0.015006,344,500,68.8
264,0.015617,344,500,68.8
427,0.014384,344,500,68.8
501,0.01436,344,500,68.8
502,0.013984,344,500,68.8
504,0.014333,344,500,68.8
505,0.014382,344,500,68.8
506,0.014281,344,500,68.8
507,0.014105,344,500,68.8
508,0.013803,344,500,68.8
509,0.014395,344,500,68.8
510,0.015501,344,500,68.8
511,0.014119,344,500,68.8
512,0.015168,344,500,68.8
513,0.01447,344,500,68.8
514,0.014571,344,500,68.8
515,0.014643,344,500,68.8
516,0.01388,344,500,68.8
517,0.013922,344,500,68.8
518,0.01373,344,500,68.8
520,0.014181,344,500,68.8
524,0.015122,344,500,68.8
563,0.01391,344,500,68.8
565,0.01334,344,500,68.8
567,0.014424,344,500,68.8
569,0.014081,344,500,68.8
570,0.015126,344,500,68.8
646,0.01376,344,500,68.8
654,0.014336,344,500,68.8
660,0.014298,344,500,68.8
661,0.013839,344,500,68.8
662,0.013883,344,500,68.8
663,0.013809,344,500,68.8
664,0.013641,344,500,68.8
775,0.015644,344,500,68.8
777,0.014615,344,500,68.8
779,0.014624,344,500,68.8
783,0.014563,344,500,68.8
784,0.0143,344,500,68.8
817,0.016034,344,500,68.8
818,0.014604,344,500,68.8
825,0.013478,344,500,68.8
827,0.013552,344,500,68.8
828,0.013856,344,500,68.8
829,0.014225,344,500,68.8
830,0.013528,344,500,68.8
831,0.013632,344,500,68.8
832,0.014177,344,500,68.8
834,0.014086,344,500,68.8
837,0.013918,344,500,68.8
838,0.014331,344,500,68.8
839,0.01379,344,500,68.8
840,0.014333,344,500,68.8
841,0.014569,344,500,68.8
842,0.015162,344,500,68.8
843,0.013609,344,500,68.8
844,0.01358,344,500,68.8
845,0.013885,344,500,68.8
846,0.014843,344,500,68.8
4,0.014281,343,500,68.6
46,0.014976,343,500,68.6
144,0.015995,343,500,68.6
145,0.014155,343,500,68.6
149,0.014448,343,500,68.6
158,0.014292,343,500,68.6
161,0.015369,343,500,68.6
163,0.015457,343,500,68.6
190,0.014702,343,500,68.6
198,0.016133,343,500,68.6
199,0.015094,343,500,68.6
200,0.01487,343,500,68.6
267,0.015419,343,500,68.6
499,0.013589,343,500,68.6
500,0.013403,343,500,68.6
503,0.014135,343,500,68.6
785,0.014522,343,500,68.6
787,0.014861,343,500,68.6
788,0.014732,343,500,68.6
789,0.014465,343,500,68.6
790,0.014007,343,500,68.6
792,0.015143,343,500,68.6
799,0.015306,343,500,68.6
800,0.014638,343,500,68.6
819,0.014944,343,500,68.6
820,0.013919,343,500,68.6
821,0.015216,343,500,68.6
822,0.014033,343,500,68.6
823,0.013782,343,500,68.6
824,0.014661,343,500,68.6
826,0.013737,343,500,68.6
833,0.014127,343,500,68.6
835,0.01443,343,500,68.6
836,0.014183,343,500,68.6
847,0.013699,343,500,68.6
848,0.013964,343,500,68.6
849,0.013431,343,500,68.6
850,0.013716,343,500,68.6
851,0.013457,343,500,68.6
852,0.013709,343,500,68.6
853,0.014193,343,500,68.6
854,0.014279,343,500,68.6
855,0.014059,343,500,68.6
856,0.013785,343,500,68.6
857,0.014246,343,500,68.6
858,0.013743,343,500,68.6
859,0.013563,343,500,68.6
860,0.014165,343,500,68.6
862,0.013604,343,500,68.6
866,0.014178,343,500,68.6
867,0.014129,343,500,68.6
103,0.014086,342,500,68.4
109,0.015814,342,500,68.4
119,0.014643,342,500,68.4
123,0.0136,342,500,68.4
132,0.014953,342,500,68.4
143,0.015197,342,500,68.4
151,0.014508,342,500,68.4
153,0.014703,342,500,68.4
154,0.014672,342,500,68.4
160,0.01485,342,500,68.4
165,0.015013,342,500,68.4
176,0.015193,342,500,68.4
177,0.014303,342,500,68.4
179,0.014225,342,500,68.4
186,0.015164,342,500,68.4
193,0.015745,342,500,68.4
194,0.016285,342,500,68.4
265,0.013749,342,500,68.4
268,0.014526,342,500,68.4
269,0.014661,342,500,68.4
786,0.014645,342,500,68.4
791,0.014219,342,500,68.4
793,0.014547,342,500,68.4
794,0.014311,342,500,68.4
795,0.014737,342,500,68.4
796,0.014565,342,500,68.4
797,0.014535,342,500,68.4
798,0.014363,342,500,68.4
801,0.015912,342,500,68.4
802,0.015921,342,500,68.4
803,0.014289,342,500,68.4
804,0.013678,342,500,68.4
805,0.013911,342,500,68.4
806,0.0138,342,500,68.4
807,0.01401,342,500,68.4
808,0.014158,342,500,68.4
809,0.01383,342,500,68.4
810,0.013819,342,500,68.4
811,0.013812,342,500,68.4
812,0.013598,342,500,68.4
813,0.014036,342,500,68.4
814,0.013631,342,500,68.4
815,0.013673,342,500,68.4
816,0.013837,342,500,68.4
861,0.013521,342,500,68.4
863,0.015236,342,500,68.4
864,0.015448,342,500,68.4
868,0.014022,342,500,68.4
45,0.01463,341,500,68.2
75,0.014591,341,500,68.2
102,0.01377,341,500,68.2
107,0.01441,341,500,68.2
112,0.014781,341,500,68.2
131,0.014777,341,500,68.2
133,0.015396,341,500,68.2
134,0.015092,341,500,68.2
135,0.015122,341,500,68.2
136,0.015227,341,500,68.2
139,0.014508,341,500,68.2
140,0.014484,341,500,68.2
141,0.015169,341,500,68.2
156,0.014557,341,500,68.2
166,0.014984,341,500,68.2
171,0.014949,341,500,68.2
173,0.015244,341,500,68.2
175,0.015014,341,500,68.2
188,0.01441,341,500,68.2
189,0.014539,341,500,68.2
195,0.015661,341,500,68.2
196,0.016094,341,500,68.2
197,0.016377,341,500,68.2
247,0.014777,341,500,68.2
248,0.015527,341,500,68.2
266,0.015022,341,500,68.2
270,0.014689,341,500,68.2
271,0.014685,341,500,68.2
272,0.015458,341,500,68.2
425,0.014811,341,500,68.2
426,0.01417,341,500,68.2
428,0.013851,341,500,68.2
429,0.013939,341,500,68.2
431,0.014409,341,500,68.2
432,0.014297,341,500,68.2
433,0.013934,341,500,68.2
435,0.014189,341,500,68.2
451,0.014678,341,500,68.2
495,0.013616,341,500,68.2
497,0.013488,341,500,68.2
498,0.013597,341,500,68.2
44,0.014902,340,500,68
76,0.014411,340,500,68
101,0.015101,340,500,68
104,0.014467,340,500,68
111,0.014879,340,500,68
114,0.015232,340,500,68
115,0.014345,340,500,68
121,0.014695,340,500,68
125,0.01599,340,500,68
126,0.014196,340,500,68
128,0.015041,340,500,68
130,0.014073,340,500,68
137,0.014597,340,500,68
142,0.014673,340,500,68
155,0.014862,340,500,68
157,0.014658,340,500,68
167,0.014568,340,500,68
168,0.014417,340,500,68
170,0.014929,340,500,68
172,0.014481,340,500,68
174,0.014552,340,500,68
181,0.01479,340,500,68
182,0.014951,340,500,68
184,0.015221,340,500,68
185,0.015205,340,500,68
191,0.017137,340,500,68
242,0.015165,340,500,68
246,0.016684,340,500,68
249,0.015207,340,500,68
251,0.01496,340,500,68
260,0.014977,340,500,68
274,0.014557,340,500,68
275,0.013431,340,500,68
277,0.014075,340,500,68
278,0.013921,340,500,68
327,0.013675,340,500,68
328,0.014717,340,500,68
331,0.014349,340,500,68
340,0.014336,340,500,68
346,0.014011,340,500,68
350,0.013753,340,500,68
419,0.014367,340,500,68
420,0.014306,340,500,68
430,0.013928,340,500,68
436,0.014199,340,500,68
441,0.013949,340,500,68
449,0.01453,340,500,68
450,0.014064,340,500,68
452,0.014514,340,500,68
865,0.015376,340,500,68
77,0.014676,339,500,67.8
100,0.014453,339,500,67.8
106,0.015444,339,500,67.8
110,0.014727,339,500,67.8
116,0.015094,339,500,67.8
117,0.01577,339,500,67.8
120,0.014855,339,500,67.8
122,0.014099,339,500,67.8
129,0.014218,339,500,67.8
138,0.013725,339,500,67.8
183,0.014764,339,500,67.8
187,0.014953,339,500,67.8
224,0.015109,339,500,67.8
229,0.015178,339,500,67.8
240,0.015185,339,500,67.8
250,0.01523,339,500,67.8
253,0.01535,339,500,67.8
255,0.015211,339,500,67.8
258,0.015031,339,500,67.8
259,0.01588,339,500,67.8
273,0.014708,339,500,67.8
276,0.013998,339,500,67.8
280,0.014228,339,500,67.8
285,0.014145,339,500,67.8
286,0.014087,339,500,67.8
288,0.013829,339,500,67.8
290,0.013674,339,500,67.8
292,0.013807,339,500,67.8
293,0.014023,339,500,67.8
294,0.014051,339,500,67.8
304,0.013807,339,500,67.8
305,0.013644,339,500,67.8
306,0.01359,339,500,67.8
307,0.01397,339,500,67.8
308,0.015058,339,500,67.8
309,0.01422,339,500,67.8
310,0.014171,339,500,67.8
311,0.015658,339,500,67.8
316,0.013634,339,500,67.8
324,0.014286,339,500,67.8
325,0.014429,339,500,67.8
326,0.014385,339,500,67.8
333,0.014835,339,500,67.8
334,0.013354,339,500,67.8
335,0.014036,339,500,67.8
339,0.01394,339,500,67.8
341,0.013425,339,500,67.8
343,0.015063,339,500,67.8
345,0.013895,339,500,67.8
347,0.014601,339,500,67.8
348,0.013811,339,500,67.8
349,0.01423,339,500,67.8
352,0.013498,339,500,67.8
403,0.014057,339,500,67.8
409,0.014411,339,500,67.8
423,0.014737,339,500,67.8
424,0.014739,339,500,67.8
434,0.014181,339,500,67.8
437,0.013593,339,500,67.8
438,0.013762,339,500,67.8
443,0.013887,339,500,67.8
445,0.014332,339,500,67.8
446,0.015695,339,500,67.8
447,0.013749,339,500,67.8
448,0.013893,339,500,67.8
453,0.014151,339,500,67.8
454,0.014157,339,500,67.8
493,0.013936,339,500,67.8
496,0.01364,339,500,67.8
108,0.015396,338,500,67.6
118,0.014619,338,500,67.6
169,0.015805,338,500,67.6
201,0.014823,338,500,67.6
225,0.015377,338,500,67.6
227,0.015252,338,500,67.6
232,0.014153,338,500,67.6
238,0.015109,338,500,67.6
239,0.01673,338,500,67.6
244,0.015733,338,500,67.6
252,0.014878,338,500,67.6
254,0.014829,338,500,67.6
256,0.014779,338,500,67.6
257,0.015454,338,500,67.6
261,0.015378,338,500,67.6
262,0.015002,338,500,67.6
279,0.014187,338,500,67.6
282,0.014068,338,500,67.6
283,0.014124,338,500,67.6
284,0.014292,338,500,67.6
287,0.014454,338,500,67.6
289,0.014922,338,500,67.6
291,0.014025,338,500,67.6
296,0.014364,338,500,67.6
297,0.014334,338,500,67.6
298,0.01437,338,500,67.6
299,0.014036,338,500,67.6
300,0.013677,338,500,67.6
301,0.013818,338,500,67.6
302,0.014617,338,500,67.6
303,0.014073,338,500,67.6
312,0.014506,338,500,67.6
313,0.013822,338,500,67.6
314,0.015205,338,500,67.6
315,0.013461,338,500,67.6
317,0.013837,338,500,67.6
319,0.013807,338,500,67.6
320,0.013765,338,500,67.6
321,0.014587,338,500,67.6
322,0.014328,338,500,67.6
329,0.01441,338,500,67.6
330,0.013851,338,500,67.6
332,0.013944,338,500,67.6
336,0.014211,338,500,67.6
342,0.014258,338,500,67.6
344,0.014362,338,500,67.6
399,0.014152,338,500,67.6
401,0.014252,338,500,67.6
404,0.014827,338,500,67.6
415,0.013921,338,500,67.6
417,0.014288,338,500,67.6
418,0.014105,338,500,67.6
421,0.014505,338,500,67.6
422,0.014022,338,500,67.6
439,0.013698,338,500,67.6
440,0.014085,338,500,67.6
442,0.01386,338,500,67.6
444,0.013623,338,500,67.6
455,0.013949,338,500,67.6
456,0.015302,338,500,67.6
459,0.014064,338,500,67.6
475,0.013858,338,500,67.6
481,0.015293,338,500,67.6
483,0.014324,338,500,67.6
491,0.014047,338,500,67.6
492,0.014234,338,500,67.6
494,0.013895,338,500,67.6
869,0.014066,338,500,67.6
124,0.017742,337,500,67.4
127,0.014441,337,500,67.4
208,0.015094,337,500,67.4
222,0.014849,337,500,67.4
228,0.015679,337,500,67.4
230,0.015392,337,500,67.4
231,0.014253,337,500,67.4
236,0.014359,337,500,67.4
237,0.014314,337,500,67.4
243,0.014148,337,500,67.4
281,0.014239,337,500,67.4
295,0.01351,337,500,67.4
318,0.013938,337,500,67.4
323,0.014186,337,500,67.4
338,0.014232,337,500,67.4
389,0.013782,337,500,67.4
390,0.013958,337,500,67.4
391,0.014193,337,500,67.4
392,0.013714,337,500,67.4
393,0.014297,337,500,67.4
394,0.01433,337,500,67.4
395,0.014437,337,500,67.4
396,0.013692,337,500,67.4
397,0.013984,337,500,67.4
398,0.014025,337,500,67.4
400,0.01561,337,500,67.4
402,0.014195,337,500,67.4
407,0.01482,337,500,67.4
411,0.013988,337,500,67.4
412,0.014565,337,500,67.4
413,0.014476,337,500,67.4
414,0.014298,337,500,67.4
416,0.014258,337,500,67.4
457,0.014321,337,500,67.4
458,0.0136,337,500,67.4
460,0.014385,337,500,67.4
464,0.01366,337,500,67.4
465,0.013977,337,500,67.4
479,0.014369,337,500,67.4
482,0.014497,337,500,67.4
484,0.014204,337,500,67.4
488,0.014305,337,500,67.4
870,0.014308,337,500,67.4
872,0.01467,337,500,67.4
887,0.014022,337,500,67.4
213,0.01583,336,500,67.2
214,0.015542,336,500,67.2
216,0.014366,336,500,67.2
217,0.01542,336,500,67.2
218,0.014546,336,500,67.2
223,0.015221,336,500,67.2
226,0.015179,336,500,67.2
235,0.013963,336,500,67.2
241,0.015194,336,500,67.2
337,0.015463,336,500,67.2
351,0.013985,336,500,67.2
353,0.014297,336,500,67.2
362,0.013852,336,500,67.2
379,0.013929,336,500,67.2
406,0.014273,336,500,67.2
408,0.014194,336,500,67.2
410,0.014068,336,500,67.2
462,0.014477,336,500,67.2
466,0.015824,336,500,67.2
471,0.014085,336,500,67.2
473,0.013783,336,500,67.2
477,0.014191,336,500,67.2
478,0.014094,336,500,67.2
480,0.013801,336,500,67.2
485,0.014743,336,500,67.2
486,0.014564,336,500,67.2
487,0.014106,336,500,67.2
489,0.014019,336,500,67.2
490,0.013937,336,500,67.2
874,0.014066,336,500,67.2
879,0.013728,336,500,67.2
880,0.01477,336,500,67.2
881,0.015246,336,500,67.2
882,0.01544,336,500,67.2
883,0.014094,336,500,67.2
884,0.014282,336,500,67.2
885,0.014815,336,500,67.2
886,0.013859,336,500,67.2
888,0.014074,336,500,67.2
203,0.015336,335,500,67
204,0.015351,335,500,67
205,0.014939,335,500,67
206,0.01486,335,500,67
207,0.015379,335,500,67
209,0.015517,335,500,67
210,0.015147,335,500,67
211,0.015101,335,500,67
212,0.014938,335,500,67
215,0.014885,335,500,67
234,0.01464,335,500,67
245,0.015265,335,500,67
354,0.014338,335,500,67
355,0.014233,335,500,67
356,0.014685,335,500,67
357,0.014544,335,500,67
358,0.01399,335,500,67
359,0.014077,335,500,67
360,0.01509,335,500,67
361,0.013783,335,500,67
364,0.014006,335,500,67
366,0.015131,335,500,67
371,0.01443,335,500,67
377,0.015084,335,500,67
387,0.014119,335,500,67
388,0.014767,335,500,67
405,0.013672,335,500,67
461,0.01487,335,500,67
463,0.013655,335,500,67
468,0.013848,335,500,67
474,0.01356,335,500,67
476,0.015074,335,500,67
871,0.015024,335,500,67
873,0.013517,335,500,67
875,0.014291,335,500,67
877,0.013946,335,500,67
878,0.014783,335,500,67
889,0.013759,335,500,67
890,0.014292,335,500,67
891,0.014073,335,500,67
892,0.014483,335,500,67
893,0.014635,335,500,67
894,0.013878,335,500,67
895,0.014215,335,500,67
896,0.014294,335,500,67
897,0.014789,335,500,67
898,0.013696,335,500,67
899,0.015,335,500,67
900,0.013963,335,500,67
901,0.013968,335,500,67
902,0.013623,335,500,67
903,0.01405,335,500,67
904,0.013802,335,500,67
905,0.013798,335,500,67
906,0.015138,335,500,67
908,0.013998,335,500,67
910,0.014131,335,500,67
911,0.014106,335,500,67
912,0.014331,335,500,67
2,0.015423,334,500,66.8
220,0.01516,334,500,66.8
363,0.014023,334,500,66.8
365,0.013675,334,500,66.8
367,0.015081,334,500,66.8
368,0.014296,334,500,66.8
369,0.014476,334,500,66.8
370,0.014146,334,500,66.8
372,0.014104,334,500,66.8
373,0.013746,334,500,66.8
374,0.014057,334,500,66.8
375,0.013578,334,500,66.8
376,0.014026,334,500,66.8
378,0.014059,334,500,66.8
380,0.013784,334,500,66.8
381,0.0139,334,500,66.8
382,0.014028,334,500,66.8
383,0.013646,334,500,66.8
384,0.014059,334,500,66.8
385,0.013564,334,500,66.8
386,0.014744,334,500,66.8
467,0.013913,334,500,66.8
469,0.013793,334,500,66.8
470,0.013734,334,500,66.8
472,0.014029,334,500,66.8
876,0.013796,334,500,66.8
202,0.015586,333,500,66.6
219,0.016745,333,500,66.6
221,0.015221,333,500,66.6
233,0.015258,333,500,66.6
907,0.013587,333,500,66.6
909,0.014152,333,500,66.6
913,0.014191,333,500,66.6
915,0.014771,333,500,66.6
917,0.014738,333,500,66.6
918,0.013919,333,500,66.6
914,0.015144,332,500,66.4
916,0.013999,332,500,66.4
919,0.013981,332,500,66.4
920,0.013708,332,500,66.4
921,0.014214,332,500,66.4
922,0.013648,332,500,66.4
923,0.013691,332,500,66.4
924,0.014478,332,500,66.4
925,0.014934,332,500,66.4
926,0.014119,332,500,66.4
927,0.013925,332,500,66.4
928,0.014215,332,500,66.4
929,0.015523,332,500,66.4
930,0.013952,332,500,66.4
931,0.013866,331,500,66.2
932,0.013494,331,500,66.2
933,0.014155,331,500,66.2
934,0.014112,331,500,66.2
935,0.013807,331,500,66.2
936,0.013861,331,500,66.2
937,0.014302,330,500,66
938,0.01412,330,500,66
939,0.013837,329,500,65.8
940,0.014912,329,500,65.8
941,0.014099,328,500,65.6
942,0.014523,328,500,65.6
943,0.014109,328,500,65.6
944,0.014031,328,500,65.6
945,0.014182,326,500,65.2
946,0.014244,326,500,65.2
947,0.014907,326,500,65.2
948,0.013848,326,500,65.2
949,0.013499,326,500,65.2
950,0.014556,326,500,65.2
951,0.014162,323,500,64.6
952,0.014358,323,500,64.6
955,0.013859,323,500,64.6
956,0.013954,323,500,64.6
953,0.013679,322,500,64.4
954,0.013859,322,500,64.4
957,0.014701,321,500,64.2
958,0.014066,321,500,64.2
959,0.013885,318,500,63.6
960,0.01405,318,500,63.6
961,0.013886,318,500,63.6
