538,0.013401,345,500
539,0.013317,345,500
540,0.013979,345,500
541,0.013562,345,500
542,0.013888,345,500
546,0.013992,345,500
553,0.014671,345,500
554,0.014366,345,500
555,0.014049,345,500
556,0.0144,345,500
557,0.01281,345,500
558,0.013324,345,500
561,0.013499,345,500
564,0.014283,345,500
566,0.014301,345,500
568,0.013816,345,500
571,0.013799,345,500
572,0.013501,345,500
573,0.01298,345,500
574,0.012763,345,500
575,0.015866,345,500
576,0.014384,345,500
577,0.01413,345,500
578,0.014948,345,500
579,0.01419,345,500
580,0.013393,345,500
581,0.013173,345,500
582,0.013433,345,500
583,0.013484,345,500
584,0.0139,345,500
585,0.013792,345,500
586,0.013937,345,500
587,0.012981,345,500
588,0.013007,345,500
589,0.013633,345,500
590,0.013837,345,500
591,0.014019,345,500
592,0.013977,345,500
653,0.013611,345,500
655,0.013443,345,500
656,0.013966,345,500
657,0.013309,345,500
658,0.013825,345,500
659,0.013724,345,500
666,0.013455,345,500
668,0.013666,345,500
768,0.013674,345,500
773,0.013671,345,500
774,0.014235,345,500
776,0.01323,345,500
778,0.013163,345,500
780,0.013965,345,500
781,0.01296,345,500
782,0.01378,345,500
7,0.013003,344,500
41,0.014522,344,500
79,0.013577,344,500
113,0.013861,344,500
146,0.014009,344,500
150,0.013528,344,500
164,0.014164,344,500
178,0.014374,344,500
192,0.013515,344,500
263,0.013644,344,500
264,0.013943,344,500
427,0.013747,344,500
501,0.013613,344,500
502,0.013247,344,500
504,0.014276,344,500
505,0.014404,344,500
506,0.013575,344,500
507,0.013751,344,500
508,0.013517,344,500
509,0.013763,344,500
510,0.014241,344,500
511,0.013835,344,500
512,0.014463,344,500
513,0.013626,344,500
514,0.014264,344,500
515,0.013651,344,500
516,0.01368,344,500
517,0.013608,344,500
518,0.014312,344,500
520,0.014268,344,500
524,0.013741,344,500
563,0.01396,344,500
565,0.014114,344,500
567,0.013688,344,500
569,0.014048,344,500
570,0.013692,344,500
646,0.013083,344,500
654,0.013744,344,500
660,0.013543,344,500
661,0.013772,344,500
662,0.013839,344,500
663,0.013573,344,500
664,0.013761,344,500
775,0.013451,344,500
777,0.013663,344,500
779,0.013466,344,500
783,0.013975,344,500
784,0.01438,344,500
817,0.013996,344,500
818,0.012969,344,500
825,0.013603,344,500
827,0.013451,344,500
828,0.012897,344,500
829,0.014135,344,500
830,0.014451,344,500
831,0.013589,344,500
832,0.013399,344,500
834,0.013607,344,500
837,0.014542,344,500
838,0.013676,344,500
839,0.013764,344,500
840,0.013401,344,500
841,0.013619,344,500
842,0.013614,344,500
843,0.0142,344,500
844,0.013952,344,500
845,0.013079,344,500
846,0.013428,344,500
4,0.015394,343,500
46,0.014353,343,500
144,0.013253,343,500
145,0.013687,343,500
149,0.013986,343,500
158,0.017206,343,500
161,0.013393,343,500
163,0.013728,343,500
190,0.013417,343,500
198,0.013532,343,500
199,0.013397,343,500
200,0.013913,343,500
267,0.014908,343,500
499,0.013636,343,500
500,0.013904,343,500
503,0.014879,343,500
785,0.013762,343,500
787,0.013147,343,500
788,0.013231,343,500
789,0.013003,343,500
790,0.013205,343,500
792,0.013236,343,500
799,0.013649,343,500
800,0.012995,343,500
819,0.013332,343,500
820,0.014115,343,500
821,0.014717,343,500
822,0.014222,343,500
823,0.014536,343,500
824,0.01373,343,500
826,0.013694,343,500
833,0.013413,343,500
835,0.013362,343,500
836,0.013797,343,500
847,0.013095,343,500
848,0.013745,343,500
849,0.013275,343,500
850,0.014115,343,500
851,0.013941,343,500
852,0.013946,343,500
853,0.013411,343,500
854,0.013318,343,500
855,0.013377,343,500
856,0.013261,343,500
857,0.014452,343,500
858,0.014051,343,500
859,0.014014,343,500
860,0.013987,343,500
862,0.013617,343,500
866,0.013644,343,500
867,0.013924,343,500
103,0.013957,342,500
109,0.014087,342,500
119,0.013508,342,500
123,0.014689,342,500
132,0.013829,342,500
143,0.014761,342,500
151,0.013709,342,500
153,0.013461,342,500
154,0.013465,342,500
160,0.01441,342,500
165,0.013857,342,500
176,0.012769,342,500
177,0.013489,342,500
179,0.013265,342,500
186,0.013962,342,500
193,0.01326,342,500
194,0.013201,342,500
265,0.01451,342,500
268,0.014523,342,500
269,0.013665,342,500
786,0.013019,342,500
791,0.012881,342,500
793,0.016328,342,500
794,0.014068,342,500
795,0.01398,342,500
796,0.013364,342,500
797,0.013431,342,500
798,0.013285,342,500
801,0.013646,342,500
802,0.014643,342,500
803,0.014647,342,500
804,0.01456,342,500
805,0.014244,342,500
806,0.014178,342,500
807,0.013877,342,500
808,0.015004,342,500
809,0.013979,342,500
810,0.013804,342,500
811,0.013793,342,500
812,0.014051,342,500
813,0.013347,342,500
814,0.015061,342,500
815,0.014672,342,500
816,0.013831,342,500
861,0.013586,342,500
863,0.012852,342,500
864,0.014178,342,500
868,0.013601,342,500
45,0.013039,341,500
75,0.013742,341,500
102,0.013515,341,500
107,0.013762,341,500
112,0.01375,341,500
131,0.01428,341,500
133,0.0144,341,500
134,0.013693,341,500
135,0.014337,341,500
136,0.013224,341,500
139,0.014546,341,500
140,0.013083,341,500
141,0.014297,341,500
156,0.013694,341,500
166,0.014472,341,500
171,0.013357,341,500
173,0.013505,341,500
175,0.013372,341,500
188,0.013561,341,500
189,0.013764,341,500
195,0.013529,341,500
196,0.014127,341,500
197,0.013589,341,500
247,0.013409,341,500
248,0.014573,341,500
266,0.013165,341,500
270,0.014185,341,500
271,0.01378,341,500
272,0.013584,341,500
425,0.013867,341,500
426,0.01354,341,500
428,0.013204,341,500
429,0.014034,341,500
431,0.013445,341,500
432,0.013234,341,500
433,0.013295,341,500
435,0.013324,341,500
451,0.012985,341,500
495,0.013323,341,500
497,0.014321,341,500
498,0.014326,341,500
44,0.012885,340,500
76,0.014593,340,500
101,0.014824,340,500
104,0.013069,340,500
111,0.013405,340,500
114,0.013554,340,500
115,0.0141,340,500
121,0.013696,340,500
125,0.014168,340,500
126,0.013576,340,500
128,0.013936,340,500
130,0.013738,340,500
137,0.01428,340,500
142,0.013483,340,500
155,0.013462,340,500
157,0.013356,340,500
167,0.013855,340,500
168,0.014637,340,500
170,0.014361,340,500
172,0.012962,340,500
174,0.013435,340,500
181,0.013679,340,500
182,0.013597,340,500
184,0.012734,340,500
185,0.013826,340,500
191,0.013987,340,500
242,0.013283,340,500
246,0.013719,340,500
249,0.013414,340,500
251,0.013442,340,500
260,0.014237,340,500
274,0.014159,340,500
275,0.013345,340,500
277,0.015126,340,500
278,0.013321,340,500
327,0.013744,340,500
328,0.013423,340,500
331,0.013821,340,500
340,0.013844,340,500
346,0.013098,340,500
350,0.013663,340,500
419,0.013458,340,500
420,0.014277,340,500
430,0.014083,340,500
436,0.013268,340,500
441,0.013198,340,500
449,0.014319,340,500
450,0.013413,340,500
452,0.013203,340,500
865,0.015372,340,500
77,0.013472,339,500
100,0.013318,339,500
106,0.013368,339,500
110,0.013193,339,500
116,0.01341,339,500
117,0.013683,339,500
120,0.013915,339,500
122,0.013072,339,500
129,0.014351,339,500
138,0.013901,339,500
183,0.013829,339,500
187,0.014,339,500
224,0.0143,339,500
229,0.014331,339,500
240,0.013634,339,500
250,0.014675,339,500
253,0.014184,339,500
255,0.013601,339,500
258,0.013071,339,500
259,0.013786,339,500
273,0.013384,339,500
276,0.014172,339,500
280,0.014314,339,500
285,0.012761,339,500
286,0.014601,339,500
288,0.013605,339,500
290,0.013614,339,500
292,0.014411,339,500
293,0.013291,339,500
294,0.013683,339,500
304,0.014211,339,500
305,0.014578,339,500
306,0.0139,339,500
307,0.012835,339,500
308,0.014426,339,500
309,0.013065,339,500
310,0.01309,339,500
311,0.013887,339,500
316,0.013357,339,500
324,0.014305,339,500
325,0.013236,339,500
326,0.013602,339,500
333,0.013673,339,500
334,0.013419,339,500
335,0.013496,339,500
339,0.013796,339,500
341,0.014491,339,500
343,0.013437,339,500
345,0.013314,339,500
347,0.012861,339,500
348,0.013968,339,500
349,0.013337,339,500
352,0.013174,339,500
403,0.013882,339,500
409,0.013401,339,500
423,0.012919,339,500
424,0.014027,339,500
434,0.013873,339,500
437,0.012911,339,500
438,0.013971,339,500
443,0.014193,339,500
445,0.013609,339,500
446,0.013281,339,500
447,0.013147,339,500
448,0.014369,339,500
453,0.014339,339,500
454,0.014102,339,500
493,0.013925,339,500
496,0.013431,339,500
108,0.013457,338,500
118,0.013001,338,500
169,0.013308,338,500
201,0.013174,338,500
225,0.014123,338,500
227,0.014073,338,500
232,0.014936,338,500
238,0.013655,338,500
239,0.013689,338,500
244,0.013451,338,500
252,0.013481,338,500
254,0.013572,338,500
256,0.01337,338,500
257,0.01453,338,500
261,0.014418,338,500
262,0.014426,338,500
279,0.013906,338,500
282,0.01332,338,500
283,0.013659,338,500
284,0.013531,338,500
287,0.013603,338,500
289,0.014457,338,500
291,0.013778,338,500
296,0.013902,338,500
297,0.013457,338,500
298,0.01399,338,500
299,0.013854,338,500
300,0.013718,338,500
301,0.014272,338,500
302,0.013865,338,500
303,0.013963,338,500
312,0.01352,338,500
313,0.013098,338,500
314,0.014257,338,500
315,0.013275,338,500
317,0.014366,338,500
319,0.013608,338,500
320,0.013479,338,500
321,0.013851,338,500
322,0.013239,338,500
329,0.013591,338,500
330,0.013329,338,500
332,0.013751,338,500
336,0.013406,338,500
342,0.013479,338,500
344,0.014173,338,500
399,0.013734,338,500
401,0.013344,338,500
404,0.01356,338,500
415,0.013153,338,500
417,0.013171,338,500
418,0.013646,338,500
421,0.013117,338,500
422,0.013169,338,500
439,0.014121,338,500
440,0.012808,338,500
442,0.013238,338,500
444,0.014212,338,500
455,0.01325,338,500
456,0.013378,338,500
459,0.014328,338,500
475,0.013838,338,500
481,0.013568,338,500
483,0.013884,338,500
491,0.0139,338,500
492,0.013221,338,500
494,0.013817,338,500
869,0.013598,338,500
124,0.013208,337,500
127,0.013807,337,500
208,0.013719,337,500
222,0.013831,337,500
228,0.01375,337,500
230,0.013448,337,500
231,0.013041,337,500
236,0.014727,337,500
237,0.013241,337,500
243,0.014347,337,500
281,0.013325,337,500
295,0.014251,337,500
318,0.014304,337,500
323,0.013069,337,500
338,0.013305,337,500
389,0.01457,337,500
390,0.014025,337,500
391,0.014067,337,500
392,0.013452,337,500
393,0.014042,337,500
394,0.014181,337,500
395,0.013427,337,500
396,0.014006,337,500
397,0.014319,337,500
398,0.014386,337,500
400,0.01389,337,500
402,0.014055,337,500
407,0.014852,337,500
411,0.014001,337,500
412,0.013877,337,500
413,0.013599,337,500
414,0.01365,337,500
416,0.013632,337,500
457,0.013747,337,500
458,0.013898,337,500
460,0.01413,337,500
464,0.014275,337,500
465,0.013991,337,500
479,0.013719,337,500
482,0.013227,337,500
484,0.014332,337,500
488,0.013116,337,500
870,0.014612,337,500
872,0.014015,337,500
887,0.013899,337,500
213,0.014694,336,500
214,0.013091,336,500
216,0.013335,336,500
217,0.013057,336,500
218,0.014339,336,500
223,0.014203,336,500
226,0.01383,336,500
235,0.014425,336,500
241,0.014217,336,500
337,0.013467,336,500
351,0.013869,336,500
353,0.013892,336,500
362,0.01421,336,500
379,0.012939,336,500
406,0.013948,336,500
408,0.01341,336,500
410,0.013105,336,500
462,0.013915,336,500
466,0.014363,336,500
471,0.014253,336,500
473,0.013233,336,500
477,0.013891,336,500
478,0.014244,336,500
480,0.0133,336,500
485,0.013343,336,500
486,0.013195,336,500
487,0.012905,336,500
489,0.014157,336,500
490,0.014042,336,500
874,0.013215,336,500
879,0.013623,336,500
880,0.013571,336,500
881,0.014373,336,500
882,0.014329,336,500
883,0.013239,336,500
884,0.013645,336,500
885,0.013486,336,500
886,0.013906,336,500
888,0.014091,336,500
203,0.013074,335,500
204,0.014251,335,500
205,0.013546,335,500
206,0.0137,335,500
207,0.0134,335,500
209,0.014499,335,500
210,0.014485,335,500
211,0.014643,335,500
212,0.013468,335,500
215,0.014148,335,500
234,0.014182,335,500
245,0.01335,335,500
354,0.01304,335,500
355,0.014641,335,500
356,0.013463,335,500
357,0.013267,335,500
358,0.013608,335,500
359,0.014288,335,500
360,0.01368,335,500
361,0.013553,335,500
364,0.013607,335,500
366,0.013634,335,500
371,0.013529,335,500
377,0.013689,335,500
387,0.013617,335,500
388,0.013558,335,500
405,0.013669,335,500
461,0.013334,335,500
463,0.013565,335,500
468,0.013564,335,500
474,0.013438,335,500
476,0.013278,335,500
871,0.014623,335,500
873,0.013623,335,500
875,0.014935,335,500
877,0.013682,335,500
878,0.01375,335,500
889,0.013793,335,500
890,0.013636,335,500
891,0.014429,335,500
892,0.014161,335,500
893,0.013905,335,500
894,0.013475,335,500
895,0.013419,335,500
896,0.013951,335,500
897,0.014739,335,500
898,0.013685,335,500
899,0.013557,335,500
900,0.013342,335,500
901,0.014396,335,500
902,0.014423,335,500
903,0.013414,335,500
904,0.012986,335,500
905,0.013022,335,500
906,0.014258,335,500
908,0.013463,335,500
910,0.013059,335,500
911,0.014836,335,500
912,0.013796,335,500
2,0.013696,334,500
220,0.013959,334,500
363,0.013308,334,500
365,0.013034,334,500
367,0.013589,334,500
368,0.013746,334,500
369,0.013921,334,500
370,0.013737,334,500
372,0.013586,334,500
373,0.015442,334,500
374,0.014128,334,500
375,0.014305,334,500
376,0.013524,334,500
378,0.014315,334,500
380,0.013122,334,500
381,0.014483,334,500
382,0.014408,334,500
383,0.01355,334,500
384,0.01339,334,500
385,0.013525,334,500
386,0.014089,334,500
467,0.013643,334,500
469,0.013695,334,500
470,0.013562,334,500
472,0.014025,334,500
876,0.014942,334,500
202,0.013312,333,500
219,0.013318,333,500
221,0.013074,333,500
233,0.014035,333,500
907,0.014293,333,500
909,0.013732,333,500
913,0.013653,333,500
915,0.014198,333,500
917,0.014247,333,500
918,0.017164,333,500
914,0.014001,332,500
916,0.014269,332,500
919,0.013898,332,500
920,0.014697,332,500
921,0.014238,332,500
922,0.013544,332,500
923,0.01339,332,500
924,0.013075,332,500
925,0.014489,332,500
926,0.013322,332,500
927,0.013922,332,500
928,0.013343,332,500
929,0.014252,332,500
930,0.013868,332,500
931,0.013685,331,500
932,0.014004,331,500
933,0.0135,331,500
934,0.013949,331,500
935,0.013066,331,500
936,0.013365,331,500
937,0.013629,330,500
938,0.014092,330,500
939,0.014365,329,500
940,0.013424,329,500
941,0.014197,328,500
942,0.014158,328,500
943,0.014192,328,500
944,0.013013,328,500
945,0.013677,326,500
946,0.01382,326,500
947,0.014418,326,500
948,0.013978,326,500
949,0.013267,326,500
950,0.013366,326,500
951,0.014007,323,500
952,0.01383,323,500
955,0.014249,323,500
956,0.013718,323,500
953,0.013692,322,500
954,0.013718,322,500
957,0.013606,321,500
958,0.01362,321,500
959,0.013989,318,500
960,0.013823,318,500
961,0.013714,318,500
962,0.013464,318,500
963,0.014281,317,500
964,0.013396,317,500
965,0.013634,316,500
966,0.013174,316,500
967,0.014392,315,500
968,0.014251,315,500
969,0.013788,315,500
970,0.01405,315,500
971,0.014394,313,500
972,0.014583,313,500
973,0.01329,313,500
974,0.013271,313,500
975,0.014547,310,500
976,0.014289,310,500
977,0.01336,308,500
978,0.01374,308,500
979,0.013889,308,500
980,0.012962,308,500
981,0.013215,308,500
982,0.013432,308,500
983,0.01379,306,500
984,0.014704,306,500
985,0.013641,302,500
986,0.013481,302,500
987,0.014492,302,500
988,0.014081,302,500
989,0.01401,302,500
990,0.013828,302,500
991,0.014338,299,500
992,0.013956,297,500
993,0.013711,290,500
994,0.014224,288,500
995,0.014295,283,500
996,0.013998,283,500
997,0.013563,281,500
998,0.014256,281,500
999,0.013593,278,500
