1,0.044927,50
2,0.02223,50
3,0.018159,50
4,0.017533,50
5,0.016963,50
6,0.024934,50
7,0.026983,50
8,0.015042,50
9,0.015838,50
10,0.015052,50
11,0.015969,49.2
12,0.018034,49.2
13,0.016144,49.2
14,0.015853,50
15,0.015976,50
16,0.015857,50
17,0.016181,50
18,0.015463,50
19,0.013903,50.8
20,0.013728,50
21,0.013621,50
22,0.013632,50
23,0.013723,50
24,0.013512,50
25,0.015121,50
26,0.01375,50
27,0.013896,50
28,0.013678,50
29,0.013565,50
30,0.013646,50
31,0.013813,50
32,0.013669,50
